ID товара,Наименование товара,Ссылка на товар,Регулярная цена,Старая цена
1030040,Monge Консервы для кошек тихоокеанский тунец с курицей,/product/monge-konservy-dlya-koshek-tihookeanskij-tunets-s-kuritsej-773-1030040/,283 ₽,Нет старой цены
1061059,"Monge Kitten Влажный корм (пауч) для котят, тунец, зелёный горошек и мини-морковь, 80 гр.",/product/monge-korm-vlazhnyj-dlya-kotyat-tunets-zelenyj-goroshek-i-mini-morkov-80g-86526-1061059/,209 ₽,Нет старой цены
1030037,Monge Консервы для кошек атлантический тунец,/product/monge-konservy-dlya-koshek-atlanticheskij-tunets-771-1030037/,283 ₽,Нет старой цены
1051180,"INABA CIAO Влажный корм (пауч) для кошек, куриное филе с говядиной в желе, 60 гр.",/product/inaba-ciao-pauch-dlya-koshek-kurinoe-file-s-govyadinoj-v-zhele-60-g-89055-1051180/,145 ₽,Нет старой цены
1040778,"Royal Canin Gastrointestinal Hairball Сухой корм для кошек, 400 гр.",/product/royal-canin-korm-suhoj-koshek-gastrointestinal-heirbol-kontrol-400-g-3110-1040778/,925 ₽,Нет старой цены
1061060,"Monge Kitten Влажный корм (пауч) для котят, тунец, киноа и мини-морковь, 80 гр.",/product/monge-korm-vlazhnyj-dlya-kotyat-tunets-kinoa-i-mini-morkov-80-g-86527-1061060/,209 ₽,Нет старой цены
1030038,Monge Консервы для кошек морепродукты с курицей,/product/monge-konservy-dlya-koshek-moreprodukty-s-kuritsej-772-1030038/,283 ₽,Нет старой цены
1053570,"Mealfeel Functional Nutrition Sterilized Влажный корм (ламистер) для кошек, с индейкой и морковью, 100 гр.",/product/mealfeel-functional-nutrition-sterilized-vlazhnyj-korm-lamister-dlya-koshek-s-indejkoj-i-morkovyu-100-gr-565-1053570/,68 ₽,79 ₽
1003030,"Purina Veterinary Diets OM St/Ox Obesity Management Сухой диетический корм для снижения избыточной массы тела у кошек, 1,5 кг",/product/purina-veterinary-diets-om-st-ox-obesity-management-suhoj-korm-dlya-vzroslyh-koshek-dlya-snizheniya-izbytochnoj-massy-tela-1-5-kg-3077-1003030/,4 295 ₽,Нет старой цены
1030280,"Prime Ever Delicacy Влажный корм (консервы) для кошек, мусс с цыпленком, тунцом, зеленым чаем и водорослями, 80 гр.",/product/prime-ever-delicacy-konservy-dlya-koshek-muss-s-tsyplenkom-tuntsom-zelenym-chaemi-vodoroslyami-80-g-823-1030280/,259 ₽,Нет старой цены
1061056,"Monge Adult cat Влажный корм (пауч) для взрослых кошек, с брокколи и мини-кукурузой, 80 гр.",/product/monge-korm-vlazhnyj-dlya-koshek-brokkoli-i-mini-kukuruza-80g-86523-1061056/,209 ₽,Нет старой цены
1061520,"ProPlan Delicate Degistion Сухой корм для кошек с чувствительным пищеварением, с индейкой и рисом, 600 гр.",/product/proplan-korm-suhoj-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indejkoj-i-risom-400-200-g-87394-1061520/,583 ₽,Нет старой цены
1058746,"Guabi Natural Natural Cat Влажный корм (пауч) беззерновой для взрослых кошек, с курицей, лососем и овощами, 85 гр.",/product/guabi-natural-pauch-bezzernovoj-dlya-vzroslyh-koshek-kuritsa-losos-i-ovoshchi-85g-533-1058746/,78 ₽,129 ₽
1053892,"Farmina OCEAN CAT влажный корм для кошек с тунцом и лососем, 70 г",/product/farmina-ocean-cat-vlazhnyj-korm-dlya-koshek-s-tuntsom-i-lososem-70-g-86919-1053892/,259 ₽,Нет старой цены
1039530,Monge корм для стерилизованных кошек с уткой,/product/monge-korm-dlya-sterilizovannyh-koshek-s-utkoj-1159-1039530/,10 329 ₽,Нет старой цены
1061058,"Monge Adult cat Влажный корм (пауч) для взрослых кошек, с мидиями и оливками, 80 гр.",/product/monge-korm-vlazhnyj-dlya-koshek-midii-i-olivki-80g-86525-1061058/,209 ₽,Нет старой цены
1030042,Monge Консервы для кошек тунец с курицей и говядиной,/product/monge-konservy-dlya-koshek-tunets-s-kuritsej-i-govyadinoj-775-1030042/,283 ₽,Нет старой цены
1061066,"Monge Sterilized Влажный корм (консервы) для стерилизованных кошек, тунец, бурый рис и гинкго билоба, 80 гр.",/product/monge-korm-vlazhnyj-dlya-sterilizovannyh-koshek-tunets-buryj-ris-i-ginkgo-biloba-80g-86533-1061066/,247 ₽,Нет старой цены
1061068,"Monge Sterilized Влажный корм (консервы) для стерилизованных кошек, тунец и кальмар, 80 гр.",/product/monge-korm-vlazhnyj-dlya-sterilizovannyh-koshek-tunets-kalmar-80-g-86535-1061068/,247 ₽,Нет старой цены
1005923,"Brit Care Влажный корм (пауч) для кошек, с тунцом, 80 гр.",/product/brit-care-cat-pouch-vlazhnyj-korm-dlya-koshek-s-tuntsom-80-g-88947-1005923/,165 ₽,Нет старой цены
1059511,"Brit Care Sterilised Сухой корм для стерилизованных кошек, с индейкой, 400 гр.",/product/brit-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-400g-83138-1059511/,529 ₽,Нет старой цены
1005918,"Brit Fish Dreams Влажный корм (консервы) для кошек, с тунцом и лососем, 80 гр.",/product/brit-fish-dreams-konservy-dlya-koshek-s-tuntsom-i-lososem-80-gr-88951-1005918/,177 ₽,Нет старой цены
1059509,"Brit Care Sensitive Сухой корм для кошек, с индейкой и ягненком, 400 гр.",/product/brit-korm-suhoj-dlya-vzroslyh-koshek-s-indejkoj-i-yagnenkom-400g-83137-1059509/,529 ₽,Нет старой цены
1049440,"Whiskas Влажный корм для кошек, паштет с курицей и индейкой, 75 г",/product/whiskas-vlazhnyj-korm-dlya-koshek-pashtet-s-kuritsej-i-indejkoj-75-g-482-1049440/,27 ₽,33 ₽
1061166,"Мираторг Сухой корм для стерилизованных кошек, c кроликом, 10 кг",/product/miratorg-korm-suhoj-dlya-sterilizovannyh-koshek-c-krolikom-10kg-86618-1061166/,6 230 ₽,8 899 ₽
1061057,"Monge Adult cat Влажный корм (пауч) для взрослых кошек, с зелёным горошком и мини-морковью, 80 гр.",/product/monge-korm-vlazhnyj-dlya-koshek-zelenyj-goroshek-i-mini-morkov-80g-86524-1061057/,209 ₽,Нет старой цены
1006501,"Wellkiss Kitten Влажный корм (пауч) для котят, с ягненком и говядиной в соусе, 100 гр.",/product/wellkiss-kitten-vlazhnyj-korm-pauch-dlya-kotyat-s-yagnenkom-i-govyadinoj-v-souse-100-gr-447-1006501/,68 ₽,Нет старой цены
1060283,"Whiskas Сухой корм для кошек, курица и индейка, 1,9 кг",/product/whiskas-korm-suhoj-dlya-koshek-assorti-podushechki-s-pashtetom-kuritsa-indejka-1-9kg-84712-1060283/,684 ₽,855 ₽
1037871,"Royal Canin Satiety Weight Management сухой диетический корм для взрослых кошек с избыточным весом, 3,5кг",/product/royal-canin-satiety-weight-management-suhoj-dieticheskij-korm-dlya-vzroslyh-koshek-s-izbytochnym-vesom-3-5kg-3108-1037871/,6 307 ₽,Нет старой цены
1004764,"Hill's Prescription Diet i/d Влажный диетический корм (пауч) для кошек при расстройствах пищеварения, жкт, с курицей, 85 гр.",/product/hills-prescription-diet-i-d-vlazhnyj-dieticheskij-korm-dlya-koshek-pri-rasstrojstvah-pishchevareniya-zhkt-s-kuritsej-85-gr-88943-1004764/,185 ₽,Нет старой цены
1005920,"Brit Fish Dreams Влажный корм (консервы) для кошек, с тунцом, морковью и горошком, 80 гр.",/product/brit-fish-dreams-konservy-dlya-koshek-s-tuntsom-morkovyu-i-goroshkom-80-gr-88949-1005920/,177 ₽,Нет старой цены
1049452,"Whiskas Влажный корм (пауч) для кошек, паштет с уткой, 75 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-pashtet-s-utkoj-75-g-494-1049452/,27 ₽,33 ₽
1061169,"Мираторг Сухой корм для беременных кошек и котят до 4 месяцев, с куриной грудкой, 10 кг",/product/miratorg-korm-suhoj-dlya-beremennyh-koshek-i-kotyat-do-4-mes-s-kurinoj-grudkoj-10kg-86621-1061169/,5 950 ₽,8 499 ₽
1049442,"Whiskas Влажный корм для кошек, паштет с индейкой и кроликом, 75 г",/product/whiskas-vlazhnyj-korm-dlya-koshek-pashtet-s-indejkoj-i-krolikom-75-g-484-1049442/,27 ₽,33 ₽
1005915,"Brit Care Влажный корм (консервы) для котят, с цыпленком, 80 гр.",/product/brit-care-cat-konservy-dlya-kotyat-s-kuritsej-80-g-88950-1005915/,177 ₽,Нет старой цены
1043129,"Farmina N&D Prime Сухой корм для котят, с курицей и гранатом, 300 гр.",/product/farmina-n-d-prime-suhoj-korm-dlya-kotyat-s-kuritsej-i-granatom-1193-1043129/,1 023 ₽,Нет старой цены
1059603,"Felix Влажный корм (пауч) для взрослых кошек Сочные Ломтики, суп с индейкой, 48 гр.",/product/felix-korm-konservirovannyj-nepolnoratsionnyj-dlya-vzroslyh-koshek-s-indejkoj-83281-1059603/,26 ₽,Нет старой цены
1049451,"Whiskas Влажный корм (пауч) для кошек, паштет с говядиной и печенью, 75 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-pashtet-s-govyadinoj-i-pechenyu-75-g-493-1049451/,27 ₽,33 ₽
1006426,"Hill's Science Plan Влажный корм (пауч) для молодых стерилизованных кошек и кастрированных котов, с лососем в соусе, 85 гр.",/product/hills-science-plan-vlazhnyj-korm-pauch-dlya-molodyh-sterilizovannyh-koshek-i-kastrirovannyh-kotov-s-lososem-v-souse-85-gr-671-1006426/,130 ₽,Нет старой цены
1063664,"ALLEVA Renal Antiox Сухой корм диетический корм кошек, куриное яйцо, 5 кг",/product/alleva-care-korm-suhoj-dlya-koshek-renal-5kg-90987-1063664/,9 723 ₽,Нет старой цены
1049449,"Whiskas Влажный корм (пауч) для кошек, желе с лососем, 75 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-zhele-s-lososem-75-g-491-1049449/,27 ₽,33 ₽
1059602,"Felix Влажный корм (пауч) для взрослых кошек Сочные Ломтики, суп с уткой, 48 гр.",/product/felix-korm-konservirovannyj-nepolnoratsionnyj-dlya-vzroslyh-koshek-s-utkoj-83280-1059602/,26 ₽,Нет старой цены
1035902,"Brit Влажный корм для кошек Fish Dreams Chicken fillet & Shrimps, куриное филе и креветки, 80г",/product/brit-vlazhnyj-korm-dlya-koshek-fish-dreams-chicken-fillet-shrimps-kurinoe-file-i-krevetki-80g-421-1035902/,177 ₽,Нет старой цены
1063662,"ALLEVA Gastrointestinal Low Fat Сухой диетический корм для кошек, с курицей, 5 кг",/product/alleva-care-korm-suhoj-dlya-koshek-gastrointestinal-5kg-90985-1063662/,8 493 ₽,Нет старой цены
1063663,"ALLEVA Hypoallergenic Low Grain Сухой диетический корм для кошек, с океанической рыбой, 5 кг",/product/alleva-care-korm-suhoj-dlya-koshek-gipoallergennyj-5kg-90986-1063663/,8 493 ₽,Нет старой цены
1050323,"Farmina Ocean Cat Сухой корм для котят, с треской, креветкой, тыквой и дыней, 300 гр.",/product/farmina-ocean-cat-korm-suhoj-dlya-kotyat-s-treskoj-krevetkoj-tykvoj-i-dynej-300gr-1206-1050323/,1 035 ₽,Нет старой цены
1061070,"Monge Sterilized Влажный корм (консервы) для стерилизованных кошек, тунец и сибас, 80 гр.",/product/monge-korm-vlazhnyj-dlya-sterilizovannyh-koshek-tunets-morskoj-okun-80-g-86537-1061070/,247 ₽,Нет старой цены
1058025,"ProPlan Sterilised Optirenal Сухой корм для взрослых стерилизованных кошек и кастрированных котов, с высоким содержанием индейки, 7 кг",/product/proplan-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-7-kg-1005-1058025/,7 539 ₽,Нет старой цены
1060917,"Hill's Prescription Diet a/d Влажный диетический корм (консервы) для собак и кошек при реабилитации после болезней, с курицей, 200 гр.",/product/hills-hills-prescription-diet-vlazhnyj-korm-a-d-dlya-sobak-i-koshek-s-kuritsej-86224-1060917/,359 ₽,Нет старой цены
1059604,"Felix Влажный корм (пауч) для взрослых кошек Сочные Ломтики, суп с ягненком, 48 гр.",/product/felix-korm-konservirovannyj-nepolnoratsionnyj-dlya-vzroslyh-koshek-s-yagnenkom-83282-1059604/,26 ₽,Нет старой цены
1060091,"Hill's Влажный корм (пауч) для коррекции веса у кошек, 85 гр.",/product/hills-korm-konservirovannyj-dlya-koshek-korrektsiya-vesa-85g-83902-1060091/,203 ₽,Нет старой цены
1060665,"Chat&Chat Adult Сухой корм для кошек, с тунцом, 2 кг",/product/korm-suhoj-dlya-koshek-s-tuntsom-2kg-85506-1060665/,680 ₽,1 045 ₽
1061297,"MEAT GARDEN Holistic Сухой корм для стерилизованных кошек при профилактике мочекаменной болезни, с уткой, клюквой и брусникой, 1,5 кг",/product/meat-garden-suhoj-korm-dlya-sterilizovannyh-koshek-utka-klyukva-i-brusnika-mkb-86751-1061297/,1 521 ₽,1 789 ₽
1060799,"BOWL WOW Sterlised Сухой корм для стерилизованных кошек с индейкой и свеклой, 1,5 кг",/product/bowl-wow-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-i-svekloj-pak-1-5kg-86119-1060799/,1 485 ₽,Нет старой цены
1061165,"Мираторг Сухой корм для стерилизованных кошек, с индейкой, 10 кг",/product/miratorg-korm-suhoj-dlya-sterilizovannyh-koshek-s-indejkoj-10kg-86617-1061165/,6 230 ₽,8 899 ₽
1056042,"Brit Особое меню в желе для стерилизованных кошек, 14штх85 гр. (индейка с крем-сыром в желе, утка с яблоками в желе, перепелка в желе и мясное ассорти в желе)",/product/brit-osoboe-menyu-v-zhele-dlya-sterilizovannyh-koshek-14shth85-gr-indejka-s-krem-syrom-v-zhele-utka-s-yablokami-v-zhele-perepelka-v-zhele-i-myasnoe-assorti-v-zhele-431-1056042/,995 ₽,Нет старой цены
1059516,"Brit Care Anti-hairball Сухой корм для кошек, с белой рыбой и индейкой, 400 гр.",/product/brit-korm-suhoj-dlya-vzroslyh-koshek-s-beloj-ryboj-i-indejkoj-400g-83140-1059516/,529 ₽,Нет старой цены
1051899,"Мираторг Pro Meat Корм сухой для стерилизованных кошек c кроликом 0,4кг",/product/miratorg-korm-suhoj-dlya-sterilizovannyh-koshek-s-krolikom-400g-1223-1051899/,364 ₽,519 ₽
1000720,"Royal Canin Indoor Long Hair Home Life Сухой корм для длинношерстных кошек в возрасте от 1 до 7 лет, 400 гр.",/product/royal-canin-indoor-long-hair-korm-dlya-dlinnosherstnyh-koshek-ot-1-do-7-let-400-g-1013-1000720/,617 ₽,Нет старой цены
1035178,"Royal Canin Sphynx kitten корм сухой для котят породы сфинкс младше 12 месяцев, 2 кг",/product/royal-canin-sphynx-kitten-korm-suhoj-dlya-kotyat-porody-sfinks-mladshe-12-mesyatsev-2-kg-1038-1035178/,3 137 ₽,Нет старой цены
1061301,"MEAT GARDEN Holistic Сухой корм для стерилизованных кошек с чувствительным пищеварением, с индейкой, 1,5 кг",/product/meat-garden-suhoj-korm-dlya-sterilizovannyh-koshek-s-chuvstvitelnym-pishchevareniem-indejka-86755-1061301/,1 789 ₽,Нет старой цены
1053734,"AlphaPet WOW Сухой корм для взрослых кошек с уткой, 1,5 кг",/product/alphapet-wow-suhoj-korm-dlya-vzroslyh-koshek-s-utkoj-1-5-kg-1236-1053734/,903 ₽,Нет старой цены
1053473,"Grand Prix Корм сухой для кошек с лососем 1,5 кг",/product/grand-prix-korm-suhoj-dlya-koshek-s-lososem-1-5-kg-1230-1053473/,1 015 ₽,Нет старой цены
1060661,"Chat&Chat Kitten Сухой корм для котят, с курицей, 2 кг",/product/korm-suhoj-dlya-kotyat-s-kuritsej-2kg-85504-1060661/,797 ₽,1 225 ₽
1058748,"Guabi Natural Natural Kitten Сухой корм для котят, с цыпленком и коричневым рисом, 1,5 кг",/product/guabi-natural-suhoj-korm-dlya-kotyat-tsyplenok-i-korichnevyj-ris-pak-1-5kg-873-1058748/,1 975 ₽,Нет старой цены
1051422,"Brit Premium пауч для взрослых стерилизованных кошек индейка с сыром в желе, 85 гр",/product/brit-premium-pauch-dlya-vzroslyh-sterilizovannyh-koshek-indejka-s-syrom-v-zhele-85-gr-88956-1051422/,69 ₽,Нет старой цены
1035788,"Grandin Влажный корм для кошек старше 7 лет, кусочки с индейкой в соусе без злаков, 85 гр.",/product/grandin-vlazhnyj-korm-dlya-koshek-starshe-7-let-kusochki-s-indejkoj-v-souse-bez-zlakov-85-gr-751-1035788/,99 ₽,Нет старой цены
1061150,"Pettric Влажный корм для кошек, говядина с курицей и тунцом в соусе, 85 гр. (кусочки)",/product/pettric-korm-vlazhnyj-dlya-koshek-govyadina-s-kuritsej-i-tuntsom-kusochki-v-souse-85g-86590-1061150/,97 ₽,Нет старой цены
1061295,"MEAT GARDEN Holistic Сухой корм беззерновой для кошек, с индейкой и уткой, 1,5 кг",/product/meat-garden-suhoj-korm-dlya-koshek-bezzernovoj-indejka-i-utka-86749-1061295/,1 909 ₽,Нет старой цены
1061521,"ProPlan Delicate Degistion Сухой корм для стерилизованных кошек, с курицей, 600 гр.",/product/proplan-korm-suhoj-dlya-sterilizovannyh-koshek-s-kuritsej-400-200-g-87395-1061521/,629 ₽,Нет старой цены
1023787,"Hill's Science Plan Sensitive Stomach & Skin Сухой корм для кошек с чувствительным пищеварением и кожей, с курицей, 1,5 кг",/product/hills-science-plan-sensitive-stomach-skin-suhoj-korm-dlya-koshek-dlya-zdorovya-kozhi-i-pishchevareniya-s-kuritsej-1-5kg-1073-1023787/,3 015 ₽,Нет старой цены
1063299,"UNICA Outdoor Сухой корм для кошек с треской, рисом и бананами, 350 г",/product/unica-natura-korm-suhoj-dlya-koshek-autdor-s-treskoj-risom-i-bananami-350-g-90150-1063299/,519 ₽,Нет старой цены
1019946,"Royal Canin Siberian Adult Сухой корм для взрослых сибирских кошек старше 12 месяцев, 400 гр.",/product/royal-canin-siberian-adult-korm-dlya-vzroslyh-sibirskih-koshek-starshe-12-mesyatsev-400-g-1029-1019946/,695 ₽,Нет старой цены
1058684,"Hill's Prescription Diet Gastrointestinal Biome Влажный диетический корм (пауч) для кошек при расстройствах пищеварения и для заботы о микробиоме кишечника, с курицей, 85 гр.",/product/hills-prescription-diet-gastrointestinal-biome-vlazhnyj-dieticheskij-korm-pauch-dlya-koshek-pri-rasstrojstvah-pishchevareniya-i-dlya-zaboty-o-mikrobiome-kishechnika-s-kuritsej-85-gr-3053-1058684/,213 ₽,Нет старой цены
1061151,"Pettric Влажный корм для кошек, лосось с курицей в соусе, 85 гр. (кусочки)",/product/pettric-korm-vlazhnyj-dlya-koshek-losos-s-kuritsej-kusochki-v-souse-85g-86591-1061151/,97 ₽,Нет старой цены
1051415,"Brit Premium пауч для котят кролик в желе, 85 гр",/product/brit-premium-pauch-dlya-kotyat-krolik-v-zhele-85-gr-88954-1051415/,69 ₽,Нет старой цены
1054476,"Purina NF Renal Function Advanced care (Поздняя стадия) Влажный диетический корм (консервы) для кошек при поздней стадии хронической почечной недостаточности, паштет, 195 гр.",/product/purina-veterinary-diets-nf-renal-function-advanced-care-pozdnyaya-stadiya-vlazhnyj-korm-dlya-vzroslyh-koshek-dlya-podderzhaniya-funktsii-pochek-pri-hronicheskoj-pochechnoj-nedostatochnosti-pashtet-195-g-3017-1054476/,399 ₽,Нет старой цены
1000881,"Eukanuba Kitten Healthy Start Сухой корм для котят от 1 до 12 месяцев, с курицей, 400 гр.",/product/eukanuba-kitten-healthy-start-korm-dlya-kotyat-ot-1-do-12-mesyatsev-s-kuritsej-400-g-942-1000881/,465 ₽,Нет старой цены
1002599,"Eukanuba Sterilised Weight Control Adult Сухой корм для стерилизованных кошек и кошек с избыточным весом старше 1 года, с курицей, 400 гр.",/product/eukanuba-adult-sterilized-weight-control-korm-dlya-sterilizovannyh-koshek-i-koshek-s-izbytochnym-vesom-starshe-1-goda-s-kuritsej-400-g-944-1002599/,465 ₽,Нет старой цены
1037964,Monge мясные хлопья для кошек из мяса говядины,/product/monge-myasnye-hlopya-dlya-koshek-iz-myasa-govyadiny-785-1037964/,219 ₽,Нет старой цены
1048956,"ProPlan Delicate Сухой корм для кошек от 1 года с чувствительным пищеварением синдейкой, 1,5 кг + 400 г",/product/proplan-delicate-suhoj-korm-dlya-koshek-ot-1-goda-s-chuvstvitelnym-pishchevareniem-sindejkoj-1-5-kg-400-g-1000-1048956/,1 735 ₽,Нет старой цены
1006425,"Hill's Science Plan Влажный корм (пауч) для молодых стерилизованных кошек и кастрированных котов, с курицей в соусе, 85 гр.",/product/hills-science-plan-vlazhnyj-korm-pauch-dlya-molodyh-sterilizovannyh-koshek-i-kastrirovannyh-kotov-s-kuritsej-v-souse-85-gr-89042-1006425/,113 ₽,Нет старой цены
1053738,"AlphaPet Сухой корм для взрослых кошек с говядиной и печенью, 1,5 кг",/product/alphapet-suhoj-korm-dlya-vzroslyh-koshek-s-govyadinoj-i-pechenyu-1-5-kg-1238-1053738/,1 653 ₽,Нет старой цены
1060660,"Chat&Chat Adult Сухой корм для кошек, с говядиной и горохом, 900 гр.",/product/korm-suhoj-dlya-koshek-s-govyadinoj-i-gorohom-0-9kg-85503-1060660/,374 ₽,575 ₽
1051847,"Sheba Влажный корм (пауч) для кошек, с ломтиками курицы и кролика в соусе, 75 гр.",/product/sheba-korm-vlazhnyj-dlya-koshek-kuritsa-i-krolik-v-souse-75-g-90209-1051847/,39 ₽,Нет старой цены
1060075,"Whiskas Корм влажный (пауч) для кошек Волшебное меню, с говядиной в соусе, 75 гр.",/product/whiskas-korm-vlazhnyj-dlya-koshek-volshebnoe-menyu-s-govyadinoj-v-souse-75g-83887-1060075/,24 ₽,30 ₽
1063785,"Whiskas Сухой корм для кошек, подушечки с паштетом из курицы и индейки, 1,3 кг",/product/whiskas-korm-suhoj-dlya-koshek-podushechki-pashtet-kuritsa-indejka-1-3kg-91136-1063785/,585 ₽,Нет старой цены
1061153,"Pettric Влажный корм для кошек, тунец с курицей в соусе, 85 гр. (кусочки)",/product/pettric-korm-vlazhnyj-dlya-koshek-tunets-s-kuritsej-kusochki-v-souse-85g-86593-1061153/,97 ₽,Нет старой цены
1029490,"Royal Canin Kitten Sterilised корм сухой для котят от 6-12 месяцев, 2 кг",/product/royal-canin-kitten-sterilised-korm-suhoj-dlya-kotyat-ot-6-12-mesyatsev-2-kg-1036-1029490/,2 637 ₽,Нет старой цены
1051421,"Brit Premium пауч для взрослых кошек форель в желе, 85 гр",/product/brit-premium-pauch-dlya-vzroslyh-koshek-forel-v-zhele-85-gr-88974-1051421/,69 ₽,Нет старой цены
1060955,"Whiskas Влажный корм (пауч) для кошек, рагу с треской и лососем, 75 гр.",/product/whiskas-korm-vlazhnyj-dlya-koshek-ragu-s-treskoj-i-lososem-75g-86297-1060955/,27 ₽,33 ₽
1051419,"Brit Premium пауч для взрослых кошек цыпленок в желе, 85 гр",/product/brit-premium-pauch-dlya-vzroslyh-koshek-tsyplenok-v-zhele-85-gr-86912-1051419/,69 ₽,Нет старой цены
1049456,"Whiskas Влажный корм (пауч) для кошек Аппетитный микс, утка и курица в сырном соусе, 85 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-appetitnyj-miks-iz-utki-i-kuritsy-v-syrnom-souse-75-g-498-1049456/,30 ₽,Нет старой цены
1053505,"Sheba Natures collection Влажный корм (пауч) для кошек, с индейкой с морковью, 75 гр.",/product/sheba-korm-vlazhnyj-dlya-koshek-indejka-s-morkovyu-75-g-90201-1053505/,42 ₽,Нет старой цены
1060664,"Chat&Chat Adult Сухой корм для кошек, с курицей и горохом, 900 гр.",/product/korm-suhoj-dlya-koshek-s-kuritsej-i-gorohom-0-9kg-85505-1060664/,374 ₽,575 ₽
1006938,"Hill's Science Plan Влажный корм (пауч) для взрослых кошек для поддержания жизненной энергии и иммунитета, с курицей в соусе, 85 гр.",/product/hills-science-plan-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-dlya-podderzhaniya-zhiznennoj-energii-i-immuniteta-s-kuritsej-v-souse-85-gr-89044-1006938/,130 ₽,Нет старой цены
1018606,"Kitekat Влажный корм (пауч) для кошек, с кроликом в желе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-krolikom-v-zhele-85-g-89059-1018606/,23 ₽,Нет старой цены
1018601,"Kitekat Влажный корм (пауч) для кошек, с говядиной в желе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-govyadinoj-v-zhele-85-g-89061-1018601/,23 ₽,Нет старой цены
1049441,"Whiskas Влажный корм (пауч) для кошек старше 7 лет, рагу с ягненком, 75 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-starshe-7-let-ragu-s-yagnenkom-75-g-483-1049441/,30 ₽,Нет старой цены
1006497,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с ягненком и говядиной в соусе, 100 гр.",/product/wellkiss-adult-vlazhnyj-korm-dlya-vzroslyh-koshek-s-yagnenkom-i-govyadinoj-v-souse-100-gr-86854-1006497/,68 ₽,Нет старой цены
1018603,"Kitekat Влажный корм (пауч) для кошек, с курицей в желе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-kuritsej-v-zhele-85-g-89062-1018603/,23 ₽,Нет старой цены
1005136,"Felix Влажный корм (пауч) для взрослых кошек Аппетитные кусочки, с говядиной в желе, 85 гр.",/product/felix-appetitnye-kusochki-vlazhnyj-korm-dlya-vzroslyh-koshek-s-govyadinoj-v-zhele-85-g-89012-1005136/,32 ₽,Нет старой цены
1017886,"Felix Влажный корм (пауч) для взрослых кошек Двойная вкуснятина, с ягненком и курицей в желе, 85 гр.",/product/felix-appetitnye-kusochki-dvojnaya-vkusnyatina-vlazhnyj-korm-dlya-vzroslyh-koshek-s-yagnenkom-i-kuritsej-v-zhele-85-g-89021-1017886/,32 ₽,Нет старой цены
1018600,"Kitekat Влажный корм (пауч) для кошек, с говядиной в соусе, 85 гр.",/product/kitekat-vlazhnyj-korm-dlya-koshek-s-govyadinoj-v-souse-85-g-89060-1018600/,23 ₽,Нет старой цены
1037136,"Hill's Science Plan Сухой корм для котят для здорового роста и развития, с курицей, 1,5 кг",/product/hills-suhoj-korm-hills-science-plan-dlya-kotyat-dlya-zdorovogo-rosta-i-razvitiya-s-kuritsej-1-5-kg-1078-1037136/,2 480 ₽,Нет старой цены
1017885,"Felix Влажный корм (пауч) для взрослых кошек Двойная вкуснятина, с говядиной и домашней птицей в желе, 85 гр.",/product/felix-appetitnye-kusochki-dvojnaya-vkusnyatina-vlazhnyj-korm-dlya-vzroslyh-koshek-s-govyadinoj-i-domashnej-ptitsej-v-zhele-85-g-648-1017885/,32 ₽,Нет старой цены
1054285,"Nutri Plan Влажный корм (консервы) для кошек, тунец с крабом в собственном соку, 160 гр.",/product/nutri-plan-konservy-dlya-koshek-tunets-s-krabom-v-sobstvennom-soku-160g-436-1054285/,385 ₽,Нет старой цены
1051421,"Brit Premium пауч для взрослых кошек форель в желе, 85 гр",/product/brit-premium-pauch-dlya-vzroslyh-koshek-forel-v-zhele-85-gr-88974-1051421/,69 ₽,Нет старой цены
1060955,"Whiskas Влажный корм (пауч) для кошек, рагу с треской и лососем, 75 гр.",/product/whiskas-korm-vlazhnyj-dlya-koshek-ragu-s-treskoj-i-lososem-75g-86297-1060955/,27 ₽,33 ₽
1049456,"Whiskas Влажный корм (пауч) для кошек Аппетитный микс, утка и курица в сырном соусе, 85 гр.",/product/whiskas-vlazhnyj-korm-dlya-koshek-appetitnyj-miks-iz-utki-i-kuritsy-v-syrnom-souse-75-g-498-1049456/,30 ₽,Нет старой цены
1039995,"ProPlan Sterilised сухой корм для котят для стерилизованных с лососем, 400 г",/product/proplan-sterilised-suhoj-korm-dlya-kotyat-dlya-sterilizovannyh-s-lososem-400-g-990-1039995/,575 ₽,Нет старой цены
